PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is in sitemap,Canonical URL,Canonical URL code,Referenced in sitemaps,No. of all inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
18,https://www.aviva.com.br/agenda,Agenda (Shows e Eventos) | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/agenda/,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
18,https://www.aviva.com.br/residence-clubs,Residence Clubs | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/residence-clubs/,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
18,https://www.aviva.com.br/conheca-a-aviva,Sobre a Aviva | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/institucional/aviva,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
18,https://www.aviva.com.br/clube-de-ferias,Clube de Férias | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/clube-de-ferias,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
2,https://www.aviva.com.br/blog/praia-ou-piscina-vantagens-e-como-aproveitar-o-passeio,Praia ou piscina: vantagens e como aproveitar o passeio,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/praia-ou-piscina-vantagens-e-como-aproveitar-o-passeio,502,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/programacao-costa-do-sauipe-para-julho-diversao-para-a-criancada,Programação Costa do Sauípe para julho: diversão para a criançada,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/programacao-costa-do-sauipe-para-julho-diversao-para-a-criancada,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/nao-sabe-como-alugar-um-carro-confira-as-principais-dicas,Não sabe como alugar um carro? Confira as principais dicas,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/nao-sabe-como-alugar-um-carro-confira-as-principais-dicas,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/conhea-a-costa-do-cacau-terra-do-chocolate-na-bahia,Páscoa na Bahia: uma viagem cheia de cores e sabores pela Costa do Cacau,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/conhea-a-costa-do-cacau-terra-do-chocolate-na-bahia,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/look-para-ir-a-praia-cinco-opcoes-versateis-e-praticas,Look para ir à praia: cinco opções versáteis e práticas,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/look-para-ir-a-praia-cinco-opcoes-versateis-e-praticas,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/aprenda-como-jogar-peteca-dicas-e-brincadeiras-para-a-familia,Aprenda como jogar peteca! Dicas e brincadeiras para a família,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/aprenda-como-jogar-peteca-dicas-e-brincadeiras-para-a-familia,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/entenda-quais-sao-os-documentos-para-viajar-de-aviao,Entenda quais são os documentos para viajar de avião,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/entenda-quais-sao-os-documentos-para-viajar-de-aviao,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/experiencias/viva-gastropub,Viva! Gastropub | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/experiencias/viva-gastropub,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/como-lidar-com-um-voo-atrasado-conheca-seus-direitos,Como lidar com um voo atrasado? Conheça seus direitos,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/como-lidar-com-um-voo-atrasado-conheca-seus-direitos,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/rio-quente,Eventos Corporativos Rio Quente | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/corporativos/rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/samba-de-roda,Viva o Samba de Roda e muita cultura baiana,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/samba-de-roda,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/rio-quente/programacao-diaria,Programação Diária de Entretenimento Rio Quente,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/rio-quente/programacao-diaria-rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/hot-park-um-dos-melhores-parques-aquaticos-do-mundo,Hot Park: um dos melhores parques aquáticos do mundo,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/hot-park-um-dos-melhores-parques-aquaticos-do-mundo,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/experiencias/half-pipe,Half Pipe,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/experiencias/half-pipe,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/experiencias/la-villa,Restaurante La Villa À La Carte Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/experiencia/la-villa,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/web-check-in-praticidade-e-comodidade-no-rio-quente,Web check-in: praticidade e comodidade no Rio Quente,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/web-check-in-praticidade-e-comodidade-no-rio-quente,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/reservas-mais-seguras-conheca-o-3ds-no-costa-do-sauipe,Reservas Mais Seguras: Conheça o 3DS no Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/reservas-mais-seguras-conheca-o-3ds-no-costa-do-sauipe,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/hidroginastica-saiba-os-incriveis-beneficios-da-atividade,Hidroginástica: saiba os incríveis benefícios da atividade!,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/hidroginastica-saiba-os-incriveis-beneficios-da-atividade,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/atp-challenger-125-no-costa-do-sauipe-tenis-no-brasil-em-2025,ATP Challenger 125 no Costa do Sauípe: Tênis no Brasil em 2025,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/atp-challenger-125-no-costa-do-sauipe-tenis-no-brasil-em-2025,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/turismo-em-goias-conheca-a-praia-do-cerrado-no-hot-park,"Turismo em Goiás: Conheça a Praia do Cerrado, no Hot Park",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/turismo-em-goias-conheca-a-praia-do-cerrado-no-hot-park,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/veja-como-aproveitar-ao-maximo-a-cachoeira-dos-indios,Veja como aproveitar ao máximo a Cachoeira dos Índios,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/veja-como-aproveitar-ao-maximo-a-cachoeira-dos-indios,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/descubra-o-limite-da-bagagem-de-mao-e-o-que-levar-na-viagem,Descubra o limite da bagagem de mão e o que levar na viagem,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/descubra-o-limite-da-bagagem-de-mao-e-o-que-levar-na-viagem,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/diferenca-de-resort-e-hotel-qual-e-e-como-escolher-a-opcao-ideal,Diferença de resort e hotel: qual é e como escolher a opção ideal,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/diferenca-de-resort-e-hotel-qual-e-e-como-escolher-a-opcao-ideal,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/costa-do-sauipe,Evento Corporativo Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/corporativos/costa-do-sauipe,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/primavera-no-litoral-expeiencias-ao-ar-livre-no-sauipe,Primavera no Litoral: Experiências ao Ar Livre no Sauípe,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/primavera-no-litoral-expeiencias-ao-ar-livre-no-sauipe,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/descubra-se-crianca-paga-passagem-de-aviao-e-quais-sao-as-diretrizes-de-viagem,Descubra se criança paga passagem de avião e quais são as diretrizes de viagem,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/descubra-se-crianca-paga-passagem-de-aviao-e-quais-sao-as-diretrizes-de-viagem,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/conheca-os-diferentes-tipos-de-mala-de-viagem,Conheça os diferentes tipos de mala de viagem,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/conheca-os-diferentes-tipos-de-mala-de-viagem,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/pontos-turisticos-em-goiania-descubra-destinos-imperdiveis-na-cidade,Pontos turísticos em Goiânia: descubra destinos imperdíveis na cidade,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/pontos-turisticos-em-goiania-descubra-destinos-imperdiveis-na-cidade,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/venha-para-o-inesquecivel-conheca-o-spa-manaca-no-rio-quente-resorts,"Venha para o inesquecível, conheça o SPA Manacá no Rio Quente Resorts",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/venha-para-o-inesquecivel-conheca-o-spa-manaca-no-rio-quente-resorts,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/resort-premium-muito-mais-mordomia-para-curtir-o-nordeste-brasileiro,Resort Premium: muito mais mordomia para curtir o nordeste brasileiro,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/resort-premium-muito-mais-mordomia-para-curtir-o-nordeste-brasileiro,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/hotel-ou-pousada-qual-escolher-em-sua-proxima-viagem,Hotel ou pousada: qual escolher em sua próxima viagem?,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/hotel-ou-pousada-qual-escolher-em-sua-proxima-viagem,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/tenis-na-costa-do-sauipe%E2%80%93referencia-no-esporte-no-brasil,Tênis na Costa do Sauípe – Referência no Esporte no Brasil,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/tenis-na-costa-do-sauipe%E2%80%93referencia-no-esporte-no-brasil,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/agenda/natal-rio-quente,Natal no Rio Quente,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/natal-rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/casamentos-costa-do-sauipe,Casamentos Costa do Sauipe,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/casamentos/costa-do-sauipe,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/carnaval-na-costa-do-sauipe-curta-a-folia-no-litoral-norte-da-bahia,Carnaval na Costa do Sauípe: curta a folia no litoral norte da Bahia,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/carnaval-na-costa-do-sauipe-curta-a-folia-no-litoral-norte-da-bahia,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/viagem-de-aviao-dicas-para-quem-vai-voar-pela-primeira-vez,Viagem de avião: dicas para quem vai voar pela primeira vez,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/viagem-de-aviao-dicas-para-quem-vai-voar-pela-primeira-vez,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/suas-reservas-no-rio-quente-agora-tem-mais-seguranca-com-3ds,Suas Reservas no Rio Quente Agora Têm Mais Segurança com 3DS,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/suas-reservas-no-rio-quente-agora-tem-mais-seguranca-com-3ds,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/tudo-o-que-voce-precisa-saber-sobre-o-sistema-all-inclusive,Tudo o que você precisa saber sobre o sistema All Inclusive,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/tudo-o-que-voce-precisa-saber-sobre-o-sistema-all-inclusive,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/room-service-entenda-o-que-e-e-quais-os-beneficios,Room service: entenda o que é e quais os benefícios,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/room-service-entenda-o-que-e-e-quais-os-beneficios,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/fontes-termais-saiba-o-que-sao-e-confira-quatro-sugestoes-de-lugares-para-visitar,Fontes termais: saiba o que são e confira quatro sugestões de lugares para visitar,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/fontes-termais-saiba-o-que-sao-e-confira-quatro-sugestoes-de-lugares-para-visitar,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/poltica-de-remarcao-e-cancelamento,Política de Remarcação e Cancelamento,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/poltica-de-remarcao-e-cancelamento,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/mandacaru,"Saiba mais sobre o Mandacaru, um fruto que se tornou um símbolo nordestino",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/mandacaru,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/casamentos-rio-quente,Casamentos Rio Quente,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/casamentos/rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/saiba-o-que-fazer-na-viagem-de-carro-para-se-distrair-durante-o-percurso,Saiba o que fazer na viagem de carro para se distrair durante o percurso,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/saiba-o-que-fazer-na-viagem-de-carro-para-se-distrair-durante-o-percurso,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/viajar-de-aviao-na-pandemia-saiba-tudo-sobre,viajar de avião na pandemia: saiba tudo sobre,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/viajar-de-aviao-na-pandemia-saiba-tudo-sobre,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/resort-all-inclusive-no-nordeste-desfrute-do-melhor-do-brasil,Resort All-Inclusive no nordeste: desfrute do melhor do Brasil,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/resort-all-inclusive-no-nordeste-desfrute-do-melhor-do-brasil,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/saiba-o-que-levar-para-uma-viagem-de-cinco-dias,Saiba o que levar para uma viagem de cinco dias,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/saiba-o-que-levar-para-uma-viagem-de-cinco-dias,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/culinaria-da-bahia-impossivel-resistir-a-tanto-sabor,Culinária da Bahia: impossível resistir a tanto sabor!,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/culinaria-da-bahia-impossivel-resistir-a-tanto-sabor,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/viajar-na-baixa-temporada-confira-as-vantagens-e-veja-como-se-planejar,Viajar na baixa temporada: confira as vantagens e veja como se planejar,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/viajar-na-baixa-temporada-confira-as-vantagens-e-veja-como-se-planejar,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/saiba-o-que-levar-para-cachoeira-e-aproveitar-ao-maximo,Saiba o que levar para cachoeira e aproveitar ao máximo,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/saiba-o-que-levar-para-cachoeira-e-aproveitar-ao-maximo,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/culinaria-italiana-caracteristicas-curiosidades-e-restaurantes-para-conhecer-no-brasil,"Culinária italiana: características, curiosidades e restaurantes para conhecer no Brasil",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/culinaria-italiana-caracteristicas-curiosidades-e-restaurantes-para-conhecer-no-brasil,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/experiencias/acqua-race,Acqua Race,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/experiencias/acqua-race,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/confira-quais-sao-os-principais-tipos-de-cafe-da-manha-e-como-a-refeicao-funciona-no-rio-quente,Confira quais são os principais tipos de café da manhã e como a refeição funciona no Rio Quente!,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/confira-quais-sao-os-principais-tipos-de-cafe-da-manha-e-como-a-refeicao-funciona-no-rio-quente,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media

Total: 57 URLs | Issue: Non-canonical page in sitemap | Fonte: /ahrefs-reports/aviva_all-issues/Error-Non-canonical_page_in_sitemap.csv | Filtro aplicado: aviva.com.br | Gerado: 2026-04-28
